employee_code,work_year,experience_cate,employment_cate,category,job_title,salary_in_usd,remote_ratio,company_cate,company_loc,employee_loc,work_for_home
03d212cc,2024,senior-level,full_time,Data Scientist,Data Science,324000,100,medium,United States,United States,Yes
3c07fbf8,2024,senior-level,full_time,AI,Machine Learning Engineer,324000,0,medium,United States,United States,Yes
f5ede07d,2024,senior-level,full_time,AI,Machine Learning Engineer,324000,0,medium,United States,United States,Yes
7ec0cf0b,2024,senior-level,full_time,AI,ML Engineer,324000,0,medium,United States,United States,Yes
535ee140,2024,senior-level,full_time,Data Scientist,Data Scientist,324000,0,medium,United States,United States,Yes
001a2987,2024,senior-level,full_time,AI,Machine Learning Engineer,324000,0,medium,United States,United States,Yes
9b47c3ec,2023,senior-level,full_time,AI,Machine Learning Engineer,324000,0,medium,United States,United States,Yes
f6de07a0,2023,senior-level,full_time,AI,Machine Learning Engineer,324000,0,medium,United States,United States,Yes
422813df,2023,senior-level,full_time,AI,ML Engineer,324000,0,medium,United States,United States,Yes
6c9c0095,2023,senior-level,full_time,Data Scientist,Data Scientist,324000,0,medium,United States,United States,Yes
5fa60288,2023,senior-level,full_time,AI,Machine Learning Engineer,324000,0,medium,United States,United States,Yes
01c2a98b,2023,senior-level,full_time,AI,Machine Learning Engineer,324000,0,medium,United States,United States,Yes
79671046,2022,executive-level,full_time,Data Engineer,Data Engineer,324000,100,medium,United States,United States,Yes
c3b19948,2024,executive-level,full_time,Data Scientist,Data Science,323700,100,medium,United States,United States,Yes
4e3cbd4b,2024,senior-level,full_time,AI,Research Scientist,323300,0,medium,United States,United States,Yes
da9338be,2023,senior-level,full_time,AI,Research Scientist,323300,0,medium,United States,United States,Yes
1b5c723c,2023,senior-level,full_time,AI,Machine Learning Engineer,323300,0,medium,United States,United States,Yes
def05954,2023,senior-level,full_time,AI,Machine Learning Engineer,323300,0,medium,United States,United States,Yes
58b1ed06,2023,senior-level,full_time,Data Scientist,Data Scientist,323300,0,medium,United States,United States,Yes
b03804a6,2023,senior-level,full_time,Data Scientist,Data Scientist,323300,0,medium,United States,United States,Yes
2363b290,2023,senior-level,full_time,AI,Machine Learning Engineer,323300,0,medium,United States,United States,Yes
b0da6120,2023,senior-level,full_time,Data Scientist,Data Scientist,323300,0,medium,United States,United States,Yes
5b7dd707,2023,senior-level,full_time,Data Scientist,Data Scientist,323300,0,medium,United States,United States,Yes
94960636,2023,senior-level,full_time,AI,Research Scientist,323300,0,medium,United States,United States,Yes
16a5cf37,2023,senior-level,full_time,AI,Machine Learning Engineer,323300,0,medium,United States,United States,Yes
f310c0e9,2024,senior-level,full_time,Data Scientist,Data Scientist,322000,0,medium,United States,United States,Yes
db7db3cd,2024,senior-level,full_time,AI,Machine Learning Engineer,322000,100,medium,United States,United States,Yes
a6c15718,2024,senior-level,full_time,AI,Machine Learning Engineer,322000,100,medium,United States,United States,Yes
b75a8575,2024,mid-level,full_time,Data Managers,Data Product Owner,321830,0,medium,United States,United States,Yes
b82f70dc,2024,senior-level,full_time,AI,Research Scientist,321000,0,medium,United States,United States,Yes
f6ff4fbd,2024,senior-level,full_time,AI,Research Scientist,321000,100,medium,United States,United States,Yes
cd20cc55,2024,executive-level,full_time,Business Intelligence,Business Intelligence,320000,0,medium,United States,United States,Yes
3539c993,2023,senior-level,full_time,AI,Machine Learning Engineer,319000,0,medium,United States,United States,Yes
66c3755b,2023,senior-level,full_time,AI,Machine Learning Engineer,319000,100,medium,United States,United States,Yes
f0e520a5,2023,senior-level,full_time,AI,Machine Learning Engineer,318300,100,medium,United States,United States,Yes
68f85622,2023,senior-level,full_time,AI,Machine Learning Engineer,318300,100,medium,United States,United States,Yes
2f571b97,2023,senior-level,full_time,AI,Machine Learning Engineer,317070,0,medium,United States,United States,Yes
b9852d40,2023,senior-level,full_time,Data Scientist,Data Scientist,317070,0,medium,United States,United States,Yes
91c55269,2024,senior-level,full_time,AI,AI Architect,317000,0,medium,United States,United States,Yes
1b8d6466,2024,senior-level,full_time,Data Engineer,Data Engineer,316900,0,medium,United States,United States,Yes
92235405,2023,senior-level,full_time,Data Scientist,Data Scientist,316000,0,medium,United States,United States,Yes
34206fb9,2023,senior-level,full_time,Data Scientist,Data Scientist,316000,0,medium,United States,United States,Yes
6d4d4f51,2023,senior-level,full_time,Data Scientist,Data Scientist,316000,0,medium,United States,United States,Yes
cca80fe4,2023,senior-level,full_time,AI,ML Engineer,315850,0,medium,United States,United States,Yes
312fa414,2023,senior-level,full_time,AI,ML Engineer,315850,0,medium,United States,United States,Yes
cf878f2e,2023,senior-level,full_time,AI,Machine Learning Engineer,315300,100,medium,United States,United States,Yes
f7f161ff,2024,senior-level,full_time,AI,Machine Learning Engineer,315000,100,medium,United States,United States,Yes
2b986b46,2022,senior-level,full_time,Data Engineer,Data Engineer,315000,100,medium,United States,United States,Yes
86e88374,2024,senior-level,full_time,Data Scientist,Data Scientist,314100,0,medium,United States,United States,Yes
c68f1fb7,2023,executive-level,full_time,Data Managers,Head of Data Science,314100,0,medium,United States,United States,Yes
2a5bdfe2,2024,executive-level,full_time,Data Engineer,Data Engineer,314000,100,medium,Canada,Canada,Yes
aa8ef39d,2024,senior-level,full_time,Data Engineer,Data Engineer,313000,100,medium,United States,United States,Yes
da6c9cdb,2024,senior-level,full_time,Data Engineer,Data Engineer,313000,100,medium,United States,United States,Yes
cb8b774c,2024,executive-level,full_time,Data Engineer,Data Engineer,312287,0,medium,United States,United States,Yes
f9e0d635,2023,senior-level,full_time,AI,Machine Learning Engineer,311000,0,medium,United States,United States,Yes
654af86f,2024,senior-level,full_time,Data Scientist,Data Scientist,310270,0,medium,United States,United States,Yes
72998ad2,2023,senior-level,full_time,Data Scientist,Data Scientist,310270,0,medium,United States,United States,Yes
af2b2b1c,2023,senior-level,full_time,Data Scientist,Data Scientist,310270,0,medium,United States,United States,Yes
3073f46a,2023,senior-level,full_time,Data Scientist,Data Scientist,310270,0,medium,United States,United States,Yes
df6b4d13,2023,senior-level,full_time,Data Scientist,Data Scientist,310270,0,medium,United States,United States,Yes
14403b2f,2023,senior-level,full_time,Data Scientist,Data Scientist,310270,0,medium,United States,United States,Yes
c9436188,2024,senior-level,full_time,AI,Machine Learning Engineer,310000,0,medium,United States,United States,Yes
6e68566f,2024,senior-level,full_time,AI,Machine Learning Engineer,310000,0,medium,United States,United States,Yes
d82c5d4c,2024,senior-level,full_time,AI,AI Engineer,310000,0,medium,United States,United States,Yes
3b340745,2024,senior-level,full_time,AI,Research Engineer,310000,0,medium,United States,United States,Yes
ef302749,2024,mid-level,full_time,Data Scientist,Data Scientist,310000,0,medium,United States,United States,Yes
c8a2a4fa,2023,mid-level,full_time,Data Scientist,Data Scientist,310000,0,medium,United States,United States,Yes
29f8bae0,2023,senior-level,full_time,Data Engineer,Data Architect,310000,100,medium,United States,United States,Yes
edfb99d0,2023,senior-level,full_time,AI,Research Engineer,310000,0,medium,United States,United States,Yes
cfd2cb31,2023,senior-level,full_time,Data Engineer,Data Engineer,310000,0,medium,United States,United States,Yes
c9819ac8,2023,executive-level,full_time,Data Engineer,Data Engineer,310000,100,medium,United States,United States,Yes
3ea59a35,2023,executive-level,full_time,Data Engineer,Data Engineer,310000,100,medium,United States,United States,Yes
6b21c0f5,2023,executive-level,full_time,Data Engineer,Data Engineer,310000,100,medium,United States,United States,Yes
5d227c57,2023,executive-level,full_time,Data Engineer,Data Engineer,310000,100,medium,United States,United States,Yes
7bd23c34,2023,senior-level,full_time,Data Engineer,Data Engineer,310000,0,medium,United States,United States,Yes
895d36a7,2022,executive-level,full_time,Data Engineer,Data Engineer,310000,100,medium,United States,United States,Yes
c3047f92,2022,executive-level,full_time,Data Engineer,Data Engineer,310000,100,medium,United States,United States,Yes
17413eb1,2023,senior-level,full_time,AI,Applied Scientist,309400,0,large,United States,United States,Yes
51205428,2023,senior-level,full_time,AI,Applied Scientist,309400,0,large,United States,United States,Yes
e8ea6d76,2023,senior-level,full_time,AI,Applied Scientist,309400,0,large,United States,United States,Yes
1932610c,2023,senior-level,full_time,AI,Applied Scientist,309400,0,large,United States,United States,Yes
85b4661e,2023,senior-level,full_time,AI,Applied Scientist,309400,0,large,United States,United States,Yes
0e98752c,2023,senior-level,full_time,AI,Applied Scientist,309400,0,large,United States,United States,Yes
1a5ed7f4,2023,senior-level,full_time,AI,Applied Scientist,309400,0,large,United States,United States,Yes
03541d69,2024,senior-level,full_time,AI,Machine Learning Engineer,309000,0,medium,United States,United States,Yes
5e31bd5d,2024,senior-level,full_time,AI,Machine Learning Engineer,309000,0,medium,United States,United States,Yes
d42353a4,2024,senior-level,full_time,AI,Machine Learning Engineer,309000,0,medium,United States,United States,Yes
3accddb4,2023,senior-level,full_time,AI,Machine Learning Engineer,309000,0,medium,United States,United States,Yes
62e6d57b,2023,senior-level,full_time,AI,Machine Learning Engineer,309000,0,medium,United States,United States,Yes
2a032524,2023,senior-level,full_time,AI,Machine Learning Engineer,309000,0,medium,United States,United States,Yes
fdd1b80f,2023,senior-level,full_time,AI,Machine Learning Engineer,309000,0,medium,United States,United States,Yes
7f85da9a,2023,senior-level,full_time,AI,Machine Learning Engineer,309000,0,medium,United States,United States,Yes
5f01f229,2024,mid-level,full_time,Data Engineer,Data Engineer,308000,0,medium,United States,United States,Yes
81431275,2023,senior-level,full_time,AI,Research Engineer,308000,0,medium,United States,United States,Yes
918c17a7,2023,senior-level,full_time,Data Scientist,Data Scientist,308000,0,medium,United States,United States,Yes
f6316cad,2023,senior-level,full_time,Data Scientist,Data Scientist,308000,0,medium,United States,United States,Yes
2e363a2f,2023,senior-level,full_time,AI,Research Engineer,308000,0,medium,United States,United States,Yes
73f42032,2024,senior-level,full_time,AI,Machine Learning Engineer,307100,100,medium,United States,United States,Yes
f9dfd230,2023,senior-level,full_time,Data Scientist,Data Scientist,307100,0,medium,United States,United States,Yes
67b8cdc9,2023,senior-level,full_time,AI,Machine Learning Engineer,306400,0,medium,Canada,Canada,Yes
9b71c0c6,2023,senior-level,full_time,Data Engineer,Data Architect,306000,100,medium,United States,United States,Yes
df772179,2023,senior-level,full_time,AI,Research Engineer,306000,0,medium,United States,United States,Yes
3768c8d4,2023,senior-level,full_time,Data Engineer,Data Architect,306000,100,medium,United States,United States,Yes
96f98f95,2023,senior-level,full_time,Data Engineer,Data Architect,306000,100,medium,United States,United States,Yes
51e07a8b,2023,senior-level,full_time,Data Engineer,Data Architect,306000,100,medium,United States,United States,Yes
2276a794,2023,senior-level,full_time,Data Scientist,Data Scientist,305600,0,medium,United States,United States,Yes
3d251a9c,2023,senior-level,full_time,AI,Machine Learning Engineer,305600,0,medium,United States,United States,Yes
4c2eb4d1,2023,senior-level,full_time,AI,Machine Learning Engineer,305600,0,medium,United States,United States,Yes
1593c8ab,2023,senior-level,full_time,Data Scientist,Data Scientist,305600,0,medium,United States,United States,Yes
9bbcf351,2023,senior-level,full_time,AI,AI Architect,305100,100,medium,United States,United States,Yes
b5b06262,2023,senior-level,full_time,AI,ML Engineer,305000,0,medium,United States,United States,Yes
c6a89182,2023,senior-level,full_time,Data Engineer,Data Engineer,305000,100,medium,United States,United States,Yes
af102862,2024,senior-level,full_time,Data Engineer,Data Engineer,304750,0,medium,United States,United States,Yes
2b77960c,2024,senior-level,full_time,AI,Machine Learning Engineer,304750,0,medium,United States,United States,Yes
981de142,2023,senior-level,full_time,Data Engineer,Data Engineer,304750,0,medium,United States,United States,Yes
d264e2d4,2023,senior-level,full_time,Data Engineer,Data Engineer,304200,0,medium,United States,United States,Yes
0126c054,2023,senior-level,full_time,AI,Machine Learning Engineer,304000,100,medium,United States,United States,Yes
fdd121a3,2024,senior-level,full_time,AI,Machine Learning Engineer,303400,100,medium,United States,United States,Yes
8f9fb37d,2024,senior-level,full_time,AI,Machine Learning Engineer,303400,0,medium,United States,United States,Yes
6a16d9cc,2024,senior-level,full_time,AI,Machine Learning Engineer,303400,100,medium,Canada,Canada,Yes
6bb617e7,2024,senior-level,full_time,AI,Machine Learning Engineer,303400,100,medium,United States,United States,Yes
efe3dacc,2024,senior-level,full_time,AI,Research Scientist,303050,0,medium,United States,United States,Yes
485b2b62,2023,senior-level,full_time,AI,Research Scientist,303050,0,medium,United States,United States,Yes
7087dae4,2023,senior-level,full_time,AI,Research Scientist,303050,0,medium,United States,United States,Yes
